HLA-DRB4 HLA-DQB1 -0.8715946687067998
HLA-DQA1 HLA-DQB1 0.8045228418073844
HLA-DQB1 HLA-DQB1 1.0
IL1R2 HLA-DQB1 -0.08772587027437838
IL32 HLA-DQB1 -0.05245567866155939
FCER1A HLA-DQB1 -0.12738802795747595
IL8 HLA-DQB1 -0.8203422277088186
LTF HLA-DQB1 -0.15997334452836653
ARG1 HLA-DQB1 -0.09797467483610971
EGR1 HLA-DQB1 -0.4431028386418872
CHIT1 HLA-DQB1 -0.27242384555999377
CEACAM6 HLA-DQB1 -0.22782404136468928
PTGS2 HLA-DQB1 -0.8902867337268765
PTGDR2 HLA-DQB1 -0.14657751567365956
IL3RA HLA-DQB1 -0.7838084300402685
FLT3 HLA-DQB1 -0.059625063210094094
CEACAM8 HLA-DQB1 -0.16281292838132058
IDO1 HLA-DQB1 0.39525149590925585
FN1 HLA-DQB1 0.4624990097512527
FOS HLA-DQB1 -0.9155932002908028
C3AR1 HLA-DQB1 0.746906142404642
EGR2 HLA-DQB1 -0.3614442049530471
USP9Y HLA-DQB1 -0.25045242708956467
C1QB HLA-DQB1 0.2855856963469034
LCN2 HLA-DQB1 -0.3101560222885042
CXCL1 HLA-DQB1 -0.9243599339917435
CTSG HLA-DQB1 -0.2060244835207241
SPACA3 HLA-DQB1 -0.18581985356707187
CD27 HLA-DQB1 0.6895160504466333
CAMP HLA-DQB1 -0.22302894986072144
LRRN3 HLA-DQB1 0.5559894489508602
IL1R1 HLA-DQB1 -0.48177747891157013
SLC11A1 HLA-DQB1 -0.35719018282648307
F2RL1 HLA-DQB1 -0.5597492922674713
SERPING1 HLA-DQB1 0.41118396942294133
TCF7 HLA-DQB1 0.5663063977588911
HLA-DRB4 IL1R2 -0.27049508520826265
HLA-DQA1 IL1R2 -0.453692845449458
HLA-DQB1 IL1R2 -0.08772587027437838
IL1R2 IL1R2 1.0
IL32 IL1R2 -0.3305339875163592
FCER1A IL1R2 -0.972642704068389
IL8 IL1R2 -0.342473719044727
LTF IL1R2 0.8312709302471103
ARG1 IL1R2 0.9588002537235577
EGR1 IL1R2 0.7400623320212478
CHIT1 IL1R2 0.7276442404412015
CEACAM6 IL1R2 0.7956764594241155
PTGS2 IL1R2 -0.03047124166182322
PTGDR2 IL1R2 -0.8719684738629994
IL3RA IL1R2 -0.48841618657821967
FLT3 IL1R2 0.882298707337884
CEACAM8 IL1R2 0.8073840459630838
IDO1 IL1R2 -0.9200589581669029
FN1 IL1R2 0.5449773693835358
FOS IL1R2 0.469230846081678
C3AR1 IL1R2 0.16754547966674
EGR2 IL1R2 -0.11561885752659362
USP9Y IL1R2 0.617061418123476
C1QB IL1R2 0.04019053264323819
LCN2 IL1R2 0.8418904489340862
CXCL1 IL1R2 0.11945785118309836
CTSG IL1R2 0.9047188647395648
SPACA3 IL1R2 0.607883063685671
CD27 IL1R2 -0.675256099895875
CAMP IL1R2 0.8499023092537238
LRRN3 IL1R2 -0.6443344012855611
IL1R1 IL1R2 0.7680675021191739
SLC11A1 IL1R2 0.8098570717574171
F2RL1 IL1R2 0.7114898747599347
SERPING1 IL1R2 -0.940634366216633
TCF7 IL1R2 -0.6290163838789807
HLA-DRB4 IL32 0.38519127218026944
HLA-DQA1 IL32 -0.337471058979657
HLA-DQB1 IL32 -0.05245567866155939
IL1R2 IL32 -0.3305339875163592
IL32 IL32 1.0
FCER1A IL32 0.3787260957960772
IL8 IL32 0.5334942065823751
LTF IL32 -0.6277930762648892
ARG1 IL32 -0.4913164873464485
EGR1 IL32 -0.34796729641229207
CHIT1 IL32 -0.6605065016219526
CEACAM6 IL32 -0.6393586180977354
PTGS2 IL32 0.4969389669030597
PTGDR2 IL32 0.6216483760890326
IL3RA IL32 0.39889853635284195
FLT3 IL32 -0.5958309785708668
CEACAM8 IL32 -0.6195067046855556
IDO1 IL32 0.06036664053489414
FN1 IL32 0.14705454337921575
FOS IL32 -0.010431372407337838
C3AR1 IL32 0.4593798216138376
EGR2 IL32 0.6345111902845213
USP9Y IL32 -0.732384010296118
C1QB IL32 -0.912844301715553
LCN2 IL32 -0.5534264785382214
CXCL1 IL32 0.3924196561980844
CTSG IL32 -0.561747157723175
SPACA3 IL32 -0.7605658905867619
CD27 IL32 -0.003211267943465563
CAMP IL32 -0.6331254207411178
LRRN3 IL32 0.26132836125380154
IL1R1 IL32 -0.558085175979929
SLC11A1 IL32 0.07573059338012927
F2RL1 IL32 0.14632884873018243
SERPING1 IL32 0.22218081354439626
TCF7 IL32 -0.2770439026466567
HLA-DRB4 FCER1A 0.4853978537975865
HLA-DQA1 FCER1A 0.25589507957144836
HLA-DQB1 FCER1A -0.12738802795747595
IL1R2 FCER1A -0.972642704068389
IL32 FCER1A 0.3787260957960772
FCER1A FCER1A 1.0
IL8 FCER1A 0.5410962365754977
LTF FCER1A -0.8379663574810844
ARG1 FCER1A -0.9548260673731883
EGR1 FCER1A -0.6883028297035572
CHIT1 FCER1A -0.7199074861880536
CEACAM6 FCER1A -0.7910197963884814
PTGS2 FCER1A 0.24332539641545325
PTGDR2 FCER1A 0.8875740028328555
IL3RA FCER1A 0.6761626971319008
FLT3 FCER1A -0.9034017019236501
CEACAM8 FCER1A -0.8174019815308593
IDO1 FCER1A 0.8183369350150507
FN1 FCER1A -0.5794421091274392
FOS FCER1A -0.26104071131581325
C3AR1 FCER1A -0.29196296422516216
EGR2 FCER1A 0.16105831077735822
USP9Y FCER1A -0.6227407680338921
C1QB FCER1A -0.15795594380544753
LCN2 FCER1A -0.8114567428777173
CXCL1 FCER1A 0.09585660342780693
CTSG FCER1A -0.8881813136384082
SPACA3 FCER1A -0.6286340872032599
CD27 FCER1A 0.5406164892732563
CAMP FCER1A -0.8375330203673357
LRRN3 FCER1A 0.5698564389915547
IL1R1 FCER1A -0.7000476179663544
SLC11A1 FCER1A -0.7429434021482407
F2RL1 FCER1A -0.5973821766876234
SERPING1 FCER1A 0.8380104956874213
TCF7 FCER1A 0.5102992767020141
HLA-DRB4 IL8 0.9788034524240584
HLA-DQA1 IL8 -0.6718843773751402
HLA-DQB1 IL8 -0.8203422277088186
IL1R2 IL8 -0.342473719044727
IL32 IL8 0.5334942065823751
FCER1A IL8 0.5410962365754977
IL8 IL8 1.0
LTF IL8 -0.4010277614401975
ARG1 IL8 -0.41223858876057995
EGR1 IL8 -0.04832020705344443
CHIT1 IL8 -0.2999230171966995
CEACAM6 IL8 -0.3419539686041278
PTGS2 IL8 0.9451775357322939
PTGDR2 IL8 0.5807070098153373
IL3RA IL8 0.9675043773682186
FLT3 IL8 -0.47940267626244354
CEACAM8 IL8 -0.39424869492872877
IDO1 IL8 -0.03983142452320432
FN1 IL8 -0.4121058033712774
FOS IL8 0.6245542337975399
C3AR1 IL8 -0.46868532578315497
EGR2 IL8 0.49704827951031766
USP9Y IL8 -0.31957438233292546
C1QB IL8 -0.6351524814205021
LCN2 IL8 -0.24788528506152957
CXCL1 IL8 0.8838899416418503
CTSG IL8 -0.3444100476968058
SPACA3 IL8 -0.3813825823275785
CD27 IL8 -0.33767010132489095
CAMP IL8 -0.3480221997039629
LRRN3 IL8 -0.10220182590286198
IL1R1 IL8 -0.08217078385737504
SLC11A1 IL8 0.047944247677778676
F2RL1 IL8 0.27639920984309857
SERPING1 IL8 0.010477061374533735
TCF7 IL8 -0.3559820556305526
HLA-DRB4 LTF -0.3356625471140728
HLA-DQA1 LTF -0.25981502108840676
HLA-DQB1 LTF -0.15997334452836653
IL1R2 LTF 0.8312709302471103
IL32 LTF -0.6277930762648892
FCER1A LTF -0.8379663574810844
IL8 LTF -0.4010277614401975
LTF LTF 1.0
ARG1 LTF 0.9537708361824142
EGR1 LTF 0.9140471763196087
CHIT1 LTF 0.9816837512823353
CEACAM6 LTF 0.9961587003958874
PTGS2 LTF -0.13324553375218862
PTGDR2 LTF -0.7244051380731233
IL3RA LTF -0.48147691935230646
FLT3 LTF 0.9900286548637827
CEACAM8 LTF 0.9986470955107365
IDO1 LTF -0.7069152844499269
FN1 LTF 0.04742976305447712
FOS LTF 0.4146347318847462
C3AR1 LTF -0.20289970842859895
EGR2 LTF -0.0200775132517566
USP9Y LTF 0.9466404165226039
C1QB LTF 0.449639589017867
LCN2 LTF 0.9860114374740379
CXCL1 LTF 0.03364915593602312
CTSG LTF 0.9863174627271905
SPACA3 LTF 0.9438472377247821
CD27 LTF -0.6753785079129199
CAMP LTF 0.9955504867045593
LRRN3 LTF -0.8397922119914835
IL1R1 LTF 0.9416129778181059
SLC11A1 LTF 0.7181338189609097
F2RL1 LTF 0.628594365145854
SERPING1 LTF -0.767860016531246
TCF7 LTF -0.5229257081293658
HLA-DRB4 ARG1 -0.3446601521407339
HLA-DQA1 ARG1 -0.35516919576353406
HLA-DQB1 ARG1 -0.09797467483610971
IL1R2 ARG1 0.9588002537235577
IL32 ARG1 -0.4913164873464485
FCER1A ARG1 -0.9548260673731883
IL8 ARG1 -0.41223858876057995
LTF ARG1 0.9537708361824142
ARG1 ARG1 1.0
EGR1 ARG1 0.8561561465056041
CHIT1 ARG1 0.8854176072665928
CEACAM6 ARG1 0.9305766207815882
PTGS2 ARG1 -0.10850812931361659
PTGDR2 ARG1 -0.8361307614217274
IL3RA ARG1 -0.5332895397054273
FLT3 ARG1 0.9790716160016155
CEACAM8 ARG1 0.9407561724138296
IDO1 ARG1 -0.8450633344829472
FN1 ARG1 0.32774787996578747
FOS ARG1 0.43545038631428024
C3AR1 ARG1 0.013547694332567847
EGR2 ARG1 -0.06914733673574695
USP9Y ARG1 0.8082611258200887
C1QB ARG1 0.25446355678378396
LCN2 ARG1 0.9480230065973504
CXCL1 ARG1 0.05621066361366327
CTSG ARG1 0.9842334546482017
SPACA3 ARG1 0.8036470211415739
CD27 ARG1 -0.6921614062998903
CAMP ARG1 0.9586348373412206
LRRN3 ARG1 -0.7642045050048949
IL1R1 ARG1 0.8794635313531667
SLC11A1 ARG1 0.7985617653943586
F2RL1 ARG1 0.6933821973726373
SERPING1 ARG1 -0.8845732789654414
TCF7 ARG1 -0.5960115173405898
HLA-DRB4 EGR1 -0.027520938167459843
HLA-DQA1 EGR1 -0.5470973512849214
HLA-DQB1 EGR1 -0.4431028386418872
IL1R2 EGR1 0.7400623320212478
IL32 EGR1 -0.34796729641229207
FCER1A EGR1 -0.6883028297035572
IL8 EGR1 -0.04832020705344443
LTF EGR1 0.9140471763196087
ARG1 EGR1 0.8561561465056041
EGR1 EGR1 1.0
CHIT1 EGR1 0.9305938116131908
CEACAM6 EGR1 0.9296124042793138
PTGS2 EGR1 0.23067227819307556
PTGDR2 EGR1 -0.459156912167419
IL3RA EGR1 -0.1798149325653783
FLT3 EGR1 0.8761255550562008
CEACAM8 EGR1 0.9228967200426464
IDO1 EGR1 -0.7721342402925628
FN1 EGR1 -0.13439003484027934
FOS EGR1 0.6388280828137947
C3AR1 EGR1 -0.3088297049977117
EGR2 EGR1 0.34376066518752685
USP9Y EGR1 0.8797712531452736
C1QB EGR1 0.16834822495364307
LCN2 EGR1 0.9562979493120743
CXCL1 EGR1 0.38186841689478995
CTSG EGR1 0.9119574936158519
SPACA3 EGR1 0.8524011857443119
CD27 EGR1 -0.8906373293004051
CAMP EGR1 0.9149925450758937
LRRN3 EGR1 -0.9863094505331413
IL1R1 EGR1 0.9537381117655626
SLC11A1 EGR1 0.8646176298115767
F2RL1 EGR1 0.8448111278381184
SERPING1 EGR1 -0.7878045547813928
TCF7 EGR1 -0.7780696062310508
HLA-DRB4 CHIT1 -0.23381063336797475
HLA-DQA1 CHIT1 -0.267603533735057
HLA-DQB1 CHIT1 -0.27242384555999377
IL1R2 CHIT1 0.7276442404412015
IL32 CHIT1 -0.6605065016219526
FCER1A CHIT1 -0.7199074861880536
IL8 CHIT1 -0.2999230171966995
LTF CHIT1 0.9816837512823353
ARG1 CHIT1 0.8854176072665928
EGR1 CHIT1 0.9305938116131908
CHIT1 CHIT1 1.0
CEACAM6 CHIT1 0.9940377530562555
PTGS2 CHIT1 -0.059673871394495016
PTGDR2 CHIT1 -0.6159068785065838
IL3RA CHIT1 -0.357545822822863
FLT3 CHIT1 0.9452814629353503
CEACAM8 CHIT1 0.9864282373698169
IDO1 CHIT1 -0.6316811122094632
FN1 CHIT1 -0.13881237336556979
FOS CHIT1 0.4630233666130452
C3AR1 CHIT1 -0.37049630678889783
EGR2 CHIT1 0.03391652428819132
USP9Y CHIT1 0.9866320755673902
C1QB CHIT1 0.5004435794737531
LCN2 CHIT1 0.9776323934316725
CXCL1 CHIT1 0.10207422566367144
CTSG CHIT1 0.9505270746774328
SPACA3 CHIT1 0.9792083938439413
CD27 CHIT1 -0.6890957592684729
CAMP CHIT1 0.9786780609135269
LRRN3 CHIT1 -0.8793700566618149
IL1R1 CHIT1 0.963752745583281
SLC11A1 CHIT1 0.6664883576688784
F2RL1 CHIT1 0.6082244229739903
SERPING1 CHIT1 -0.7023056162493363
TCF7 CHIT1 -0.5044482517887056
HLA-DRB4 CEACAM6 -0.27421179552876573
HLA-DQA1 CEACAM6 -0.28379290467461615
HLA-DQB1 CEACAM6 -0.22782404136468928
IL1R2 CEACAM6 0.7956764594241155
IL32 CEACAM6 -0.6393586180977354
FCER1A CEACAM6 -0.7910197963884814
IL8 CEACAM6 -0.3419539686041278
LTF CEACAM6 0.9961587003958874
ARG1 CEACAM6 0.9305766207815882
EGR1 CEACAM6 0.9296124042793138
CHIT1 CEACAM6 0.9940377530562555
CEACAM6 CEACAM6 1.0
PTGS2 CEACAM6 -0.08281051533392234
PTGDR2 CEACAM6 -0.6824053730868299
IL3RA CEACAM6 -0.41445975448519534
FLT3 CEACAM6 0.9740009813047465
CEACAM8 CEACAM6 0.9969024353932342
IDO1 CEACAM6 -0.689638599358692
FN1 CEACAM6 -0.031042958084169507
FOS CEACAM6 0.45696219705634405
C3AR1 CEACAM6 -0.284360707161797
EGR2 CEACAM6 0.005496465559237064
USP9Y CEACAM6 0.9662972659538965
C1QB CEACAM6 0.4606059714225529
LCN2 CEACAM6 0.9898493731333075
CXCL1 CEACAM6 0.08297007178399843
CTSG CEACAM6 0.9777105013732345
SPACA3 CEACAM6 0.9601150407838738
CD27 CEACAM6 -0.6970847899640411
CAMP CEACAM6 0.9942413699528827
LRRN3 CEACAM6 -0.8665982104846548
IL1R1 CEACAM6 0.9614441866525376
SLC11A1 CEACAM6 0.706644880123009
F2RL1 CEACAM6 0.6341454459730301
SERPING1 CEACAM6 -0.7549727547415007
TCF7 CEACAM6 -0.5291906464519557
HLA-DRB4 PTGS2 0.9292666902110461
HLA-DQA1 PTGS2 -0.8743060929268598
HLA-DQB1 PTGS2 -0.8902867337268765
IL1R2 PTGS2 -0.03047124166182322
IL32 PTGS2 0.4969389669030597
FCER1A PTGS2 0.24332539641545325
IL8 PTGS2 0.9451775357322939
LTF PTGS2 -0.13324553375218862
ARG1 PTGS2 -0.10850812931361659
EGR1 PTGS2 0.23067227819307556
CHIT1 PTGS2 -0.059673871394495016
CEACAM6 PTGS2 -0.08281051533392234
PTGS2 PTGS2 1.0
PTGDR2 PTGS2 0.36217734919355743
IL3RA PTGS2 0.8471806711469181
FLT3 PTGS2 -0.19998964945923975
CEACAM8 PTGS2 -0.13015809067847414
IDO1 PTGS2 -0.35658246335532917
FN1 PTGS2 -0.2789959430835922
FOS PTGS2 0.8092629500824601
C3AR1 PTGS2 -0.4157944157205682
EGR2 PTGS2 0.5711272277272633
USP9Y PTGS2 -0.11922891348663056
C1QB PTGS2 -0.680846384318388
LCN2 PTGS2 0.03249331804230993
CXCL1 PTGS2 0.9857512640858143
CTSG PTGS2 -0.054199668356676174
SPACA3 PTGS2 -0.1885215977790957
CD27 PTGS2 -0.6133918084928757
CAMP PTGS2 -0.07740744586335338
LRRN3 PTGS2 -0.3623055342479589
IL1R1 PTGS2 0.17646644460608005
SLC11A1 PTGS2 0.3652378069448126
F2RL1 PTGS2 0.5700365314728357
SERPING1 PTGS2 -0.29802464888142804
TCF7 PTGS2 -0.6324415169938571
HLA-DRB4 PTGDR2 0.4465658159293042
HLA-DQA1 PTGDR2 0.08038105905397612
HLA-DQB1 PTGDR2 -0.14657751567365956
IL1R2 PTGDR2 -0.8719684738629994
IL32 PTGDR2 0.6216483760890326
FCER1A PTGDR2 0.8875740028328555
IL8 PTGDR2 0.5807070098153373
LTF PTGDR2 -0.7244051380731233
ARG1 PTGDR2 -0.8361307614217274
EGR1 PTGDR2 -0.459156912167419
CHIT1 PTGDR2 -0.6159068785065838
CEACAM6 PTGDR2 -0.6824053730868299
PTGS2 PTGDR2 0.36217734919355743
PTGDR2 PTGDR2 1.0
IL3RA PTGDR2 0.6164280746875488
FLT3 PTGDR2 -0.7859799446575653
CEACAM8 PTGDR2 -0.689707260794901
IDO1 PTGDR2 0.6515500318992546
FN1 PTGDR2 -0.6070801390076171
FOS PTGDR2 -0.20245398846293536
C3AR1 PTGDR2 -0.13992499250823767
EGR2 PTGDR2 0.57959982673187
USP9Y PTGDR2 -0.5505021000702794
C1QB PTGDR2 -0.3523249283677022
LCN2 PTGDR2 -0.683202526179538
CXCL1 PTGDR2 0.22819313606304745
CTSG PTGDR2 -0.7787083947640906
SPACA3 PTGDR2 -0.5662107358471935
CD27 PTGDR2 0.29304320623744595
CAMP PTGDR2 -0.7474551105742205
LRRN3 PTGDR2 0.3231565223119636
IL1R1 PTGDR2 -0.6059877153576672
SLC11A1 PTGDR2 -0.4216987383370806
F2RL1 PTGDR2 -0.2936618052413586
SERPING1 PTGDR2 0.736839248525963
TCF7 PTGDR2 0.17979543440338977
HLA-DRB4 IL3RA 0.9710291112353339
HLA-DQA1 IL3RA -0.5027607704517182
HLA-DQB1 IL3RA -0.7838084300402685
IL1R2 IL3RA -0.48841618657821967
IL32 IL3RA 0.39889853635284195
FCER1A IL3RA 0.6761626971319008
IL8 IL3RA 0.9675043773682186
LTF IL3RA -0.48147691935230646
ARG1 IL3RA -0.5332895397054273
EGR1 IL3RA -0.1798149325653783
CHIT1 IL3RA -0.357545822822863
CEACAM6 IL3RA -0.41445975448519534
PTGS2 IL3RA 0.8471806711469181
PTGDR2 IL3RA 0.6164280746875488
IL3RA IL3RA 1.0
FLT3 IL3RA -0.5726071884604425
CEACAM8 IL3RA -0.4749190405754097
IDO1 IL3RA 0.147209965770358
FN1 IL3RA -0.5131032625562972
FOS IL3RA 0.5247093681785326
C3AR1 IL3RA -0.5850499790310132
EGR2 IL3RA 0.3347954633410034
USP9Y IL3RA -0.3416077973057103
C1QB IL3RA -0.47175838895617483
LCN2 IL3RA -0.34505720318692956
CXCL1 IL3RA 0.7716617445785671
CTSG IL3RA -0.4458427960298417
SPACA3 IL3RA -0.3952057590049631
CD27 IL3RA -0.1624730986092048
CAMP IL3RA -0.42641933946679605
LRRN3 IL3RA 0.030030010879362183
IL1R1 IL3RA -0.16061986615622528
SLC11A1 IL3RA -0.17241116603759135
F2RL1 IL3RA 0.06465164512818798
SERPING1 IL3RA 0.16472406037137724
TCF7 IL3RA -0.1343355087952647
HLA-DRB4 FLT3 -0.41695679333079494
HLA-DQA1 FLT3 -0.2312300781104198
HLA-DQB1 FLT3 -0.059625063210094094
IL1R2 FLT3 0.882298707337884
IL32 FLT3 -0.5958309785708668
FCER1A FLT3 -0.9034017019236501
IL8 FLT3 -0.47940267626244354
LTF FLT3 0.9900286548637827
ARG1 FLT3 0.9790716160016155
EGR1 FLT3 0.8761255550562008
CHIT1 FLT3 0.9452814629353503
CEACAM6 FLT3 0.9740009813047465
PTGS2 FLT3 -0.19998964945923975
PTGDR2 FLT3 -0.7859799446575653
IL3RA FLT3 -0.5726071884604425
FLT3 FLT3 1.0
CEACAM8 FLT3 0.984621798511925
IDO1 FLT3 -0.7343731062179675
FN1 FLT3 0.1800685060914787
FOS FLT3 0.3538135206330328
C3AR1 FLT3 -0.07124979740080863
EGR2 FLT3 -0.06354684141629553
USP9Y FLT3 0.897095853610967
C1QB FLT3 0.4144802974577904
LCN2 FLT3 0.9662531650907248
CXCL1 FLT3 -0.03355607768541553
CTSG FLT3 0.9870382270185174
SPACA3 FLT3 0.8989082068393675
CD27 FLT3 -0.6379670121219653
CAMP FLT3 0.9832298409325714
LRRN3 FLT3 -0.7854313121511668
IL1R1 FLT3 0.8985423676759167
SLC11A1 FLT3 0.7307903750740339
F2RL1 FLT3 0.6175543237609677
SERPING1 FLT3 -0.7874213549319476
TCF7 FLT3 -0.5124366281754251
HLA-DRB4 CEACAM8 -0.33629408973133534
HLA-DQA1 CEACAM8 -0.2514421107913838
HLA-DQB1 CEACAM8 -0.16281292838132058
IL1R2 CEACAM8 0.8073840459630838
IL32 CEACAM8 -0.6195067046855556
FCER1A CEACAM8 -0.8174019815308593
IL8 CEACAM8 -0.39424869492872877
LTF CEACAM8 0.9986470955107365
ARG1 CEACAM8 0.9407561724138296
EGR1 CEACAM8 0.9228967200426464
CHIT1 CEACAM8 0.9864282373698169
CEACAM6 CEACAM8 0.9969024353932342
PTGS2 CEACAM8 -0.13015809067847414
PTGDR2 CEACAM8 -0.689707260794901
IL3RA CEACAM8 -0.4749190405754097
FLT3 CEACAM8 0.984621798511925
CEACAM8 CEACAM8 1.0
IDO1 CEACAM8 -0.6868830833946125
FN1 CEACAM8 0.007277888017170496
FOS CEACAM8 0.40515249738034054
C3AR1 CEACAM8 -0.21539303007200516
EGR2 CEACAM8 0.01653077602944597
USP9Y CEACAM8 0.955625340339956
C1QB CEACAM8 0.45716033839090897
LCN2 CEACAM8 0.9840743627150542
CXCL1 CEACAM8 0.03528571137435289
CTSG CEACAM8 0.9784122007338056
SPACA3 CEACAM8 0.952717171838769
CD27 CEACAM8 -0.6775613654466549
CAMP CEACAM8 0.990898408713622
LRRN3 CEACAM8 -0.8530534966129235
IL1R1 CEACAM8 0.9404037203426856
SLC11A1 CEACAM8 0.7177517313850926
F2RL1 CEACAM8 0.6295272412906892
SERPING1 CEACAM8 -0.7449525898238778
TCF7 CEACAM8 -0.5262889111837633
HLA-DRB4 IDO1 -0.08762103481097917
HLA-DQA1 IDO1 0.7642627099651976
HLA-DQB1 IDO1 0.39525149590925585
IL1R2 IDO1 -0.9200589581669029
IL32 IDO1 0.06036664053489414
FCER1A IDO1 0.8183369350150507
IL8 IDO1 -0.03983142452320432
LTF IDO1 -0.7069152844499269
ARG1 IDO1 -0.8450633344829472
EGR1 IDO1 -0.7721342402925628
CHIT1 IDO1 -0.6316811122094632
CEACAM6 IDO1 -0.689638599358692
PTGS2 IDO1 -0.35658246335532917
PTGDR2 IDO1 0.6515500318992546
IL3RA IDO1 0.147209965770358
FLT3 IDO1 -0.7343731062179675
CEACAM8 IDO1 -0.6868830833946125
IDO1 IDO1 1.0
FN1 IDO1 -0.4261567522335046
FOS IDO1 -0.7263850682277835
C3AR1 IDO1 -0.054186383123988324
EGR2 IDO1 -0.15670775868820253
USP9Y IDO1 -0.49987088560785925
C1QB IDO1 0.2687570296415348
LCN2 IDO1 -0.7799770687828071
CXCL1 IDO1 -0.4875543444584896
CTSG IDO1 -0.8076009445079372
SPACA3 IDO1 -0.464787923714156
CD27 IDO1 0.8668811978718198
CAMP IDO1 -0.7419118887188975
LRRN3 IDO1 0.7338837392677893
IL1R1 IDO1 -0.7573916616406924
SLC11A1 IDO1 -0.9178763107117948
F2RL1 IDO1 -0.8990500188111497
SERPING1 IDO1 0.9844639836388355
TCF7 IDO1 0.8528360268352002
HLA-DRB4 FN1 -0.38057692820398376
HLA-DQA1 FN1 -0.046787423596051154
HLA-DQB1 FN1 0.4624990097512527
IL1R2 FN1 0.5449773693835358
IL32 FN1 0.14705454337921575
FCER1A FN1 -0.5794421091274392
IL8 FN1 -0.4121058033712774
LTF FN1 0.04742976305447712
ARG1 FN1 0.32774787996578747
EGR1 FN1 -0.13439003484027934
CHIT1 FN1 -0.13881237336556979
CEACAM6 FN1 -0.031042958084169507
PTGS2 FN1 -0.2789959430835922
PTGDR2 FN1 -0.6070801390076171
IL3RA FN1 -0.5131032625562972
FLT3 FN1 0.1800685060914787
CEACAM8 FN1 0.007277888017170496
IDO1 FN1 -0.4261567522335046
FN1 FN1 1.0
FOS FN1 -0.13299817328389282
C3AR1 FN1 0.7786638619353823
EGR2 FN1 -0.3907970406507716
USP9Y FN1 -0.25693281878715
C1QB FN1 -0.3104485518772795
LCN2 FN1 0.016345821616918107
